time,WindSpeed,AeroThrust,AeroFx,AeroFy,AeroFz,AeroMx,AeroMy,AeroMz,GenTq,GenPwr
1.1700000000000008,11.4,-3933.8307535811578,-3933.8307535811578,0.0,0.0,0.0,-354044.7678223041,0.0,43093.55,2479338.7561463322
1.2000000000000008,11.4,-3933.8307535811578,-3933.8307535811578,0.0,0.0,0.0,-354044.7678223041,0.0,43093.55,2479338.7561463322
1.2300000000000009,11.4,-3963.0813715001536,-3963.0813715001536,0.0,0.0,0.0,-356677.32343501406,0.0,43093.55,2479338.7561463322
1.260000000000001,11.4,-3994.717280741355,-3994.717280741355,0.0,0.0,0.0,-359524.5552667221,0.0,43093.55,2479338.7561463322
1.290000000000001,11.4,-3994.717280741355,-3994.717280741355,0.0,0.0,0.0,-359524.5552667221,0.0,43093.55,2479338.7561463322
1.320000000000001,11.4,-4028.6182039207497,-4028.6182039207497,0.0,0.0,0.0,-362575.63835286745,0.0,43093.55,2479338.7561463322
1.350000000000001,11.4,-4028.6182039207497,-4028.6182039207497,0.0,0.0,0.0,-362575.63835286745,0.0,43093.55,2479338.7561463322
1.380000000000001,11.4,-4064.5874787019375,-4064.5874787019375,0.0,0.0,0.0,-365812.8730831744,0.0,43093.55,2479338.7561463322
1.410000000000001,11.4,-4102.399500173005,-4102.399500173005,0.0,0.0,0.0,-369215.9550155706,0.0,43093.55,2479338.7561463322
1.440000000000001,11.4,-4102.399500173005,-4102.399500173005,0.0,0.0,0.0,-369215.9550155706,0.0,43093.55,2479338.7561463322
1.470000000000001,11.4,-4141.862874294239,-4141.862874294239,0.0,0.0,0.0,-372767.65868648153,0.0,43093.55,2479338.7561463322
1.500000000000001,11.4,-4141.862874294239,-4141.862874294239,0.0,0.0,0.0,-372767.65868648153,0.0,43093.55,2479338.7561463322
1.5300000000000011,11.4,-4182.834144817487,-4182.834144817487,0.0,0.0,0.0,-376455.0730335737,0.0,43093.55,2479338.7561463322
1.5600000000000012,11.4,-4225.182819682853,-4225.182819682853,0.0,0.0,0.0,-380266.4537714568,0.0,43093.55,2479338.7561463322
1.5900000000000012,11.4,-4225.182819682853,-4225.182819682853,0.0,0.0,0.0,-380266.4537714568,0.0,43093.55,2479338.7561463322
1.6200000000000012,11.4,-4268.756094448984,-4268.756094448984,0.0,0.0,0.0,-384188.04850040853,0.0,43093.55,2479338.7561463322
1.6500000000000012,11.4,-4268.756094448984,-4268.756094448984,0.0,0.0,0.0,-384188.04850040853,0.0,43093.55,2479338.7561463322
1.6800000000000013,11.4,-4313.379025731184,-4313.379025731184,0.0,0.0,0.0,-388204.11231580673,0.0,43093.55,2479338.7561463322
1.7100000000000013,11.4,-4358.8813988678885,-4358.8813988678885,0.0,0.0,0.0,-392299.32589811,0.0,43093.55,2479338.7561463322
1.7400000000000013,11.4,-4358.8813988678885,-4358.8813988678885,0.0,0.0,0.0,-392299.32589811,0.0,43093.55,2479338.7561463322
1.7700000000000014,11.4,-4405.1184472235445,-4405.1184472235445,0.0,0.0,0.0,-396460.66025011905,0.0,43093.55,2479338.7561463322
1.8000000000000014,11.4,-4405.1184472235445,-4405.1184472235445,0.0,0.0,0.0,-396460.66025011905,0.0,43093.55,2479338.7561463322
1.8300000000000014,11.4,-4451.967219072002,-4451.967219072002,0.0,0.0,0.0,-400677.0497164804,0.0,43093.55,2479338.7561463322
1.8600000000000014,11.4,-4499.309063826463,-4499.309063826463,0.0,0.0,0.0,-404937.8157443817,0.0,43093.55,2479338.7561463322
1.8900000000000015,11.4,-4499.309063826463,-4499.309063826463,0.0,0.0,0.0,-404937.8157443817,0.0,43093.55,2479338.7561463322
1.9200000000000015,11.4,-4547.019463910398,-4547.019463910398,0.0,0.0,0.0,-409231.7517519359,0.0,43093.55,2479338.7561463322
1.9500000000000015,11.4,-4547.019463910398,-4547.019463910398,0.0,0.0,0.0,-409231.7517519359,0.0,43093.55,2479338.7561463322
1.9800000000000015,11.4,-4594.973440636476,-4594.973440636476,0.0,0.0,0.0,-413547.609657283,0.0,43093.55,2479338.7561463322
2.010000000000001,11.4,-4643.057114883601,-4643.057114883601,0.0,0.0,0.0,-417875.14033952425,0.0,43093.55,2479338.7561463322
2.0400000000000005,11.4,-4643.057114883601,-4643.057114883601,0.0,0.0,0.0,-417875.14033952425,0.0,43093.55,2479338.7561463322
