Time	 FairTen1	 AnchTen1	 FairTen2	 AnchTen2	 FairTen3	 AnchTen3	 
(s)	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 
168.43	 2.8461e+06	 1.65509e+06	 2.41599e+06	 1.43663e+06	 2.41599e+06	 1.43663e+06	 
168.44	 3.23842e+06	 1.6553e+06	 3.76867e+06	 1.43673e+06	 3.76867e+06	 1.43673e+06	 
168.45	 2.84124e+06	 1.65549e+06	 2.40803e+06	 1.43682e+06	 2.40803e+06	 1.43682e+06	 
168.46	 3.22564e+06	 1.65567e+06	 3.77008e+06	 1.43691e+06	 3.77008e+06	 1.43691e+06	 
168.47	 2.83658e+06	 1.65583e+06	 2.40025e+06	 1.43699e+06	 2.40025e+06	 1.43699e+06	 
168.48	 3.21306e+06	 1.65597e+06	 3.77157e+06	 1.43707e+06	 3.77157e+06	 1.43707e+06	 
168.49	 2.83202e+06	 1.6561e+06	 2.39259e+06	 1.43714e+06	 2.39259e+06	 1.43714e+06	 
168.5	 3.20056e+06	 1.65621e+06	 3.7731e+06	 1.43721e+06	 3.7731e+06	 1.43721e+06	 
168.51	 2.82753e+06	 1.65631e+06	 2.38509e+06	 1.43728e+06	 2.38509e+06	 1.43728e+06	 
168.52	 3.18812e+06	 1.6564e+06	 3.77469e+06	 1.43734e+06	 3.77469e+06	 1.43734e+06	 
168.53	 2.82311e+06	 1.65648e+06	 2.37774e+06	 1.43739e+06	 2.37774e+06	 1.43739e+06	 
168.54	 3.17573e+06	 1.65655e+06	 3.77632e+06	 1.43744e+06	 3.77632e+06	 1.43744e+06	 
168.55	 2.81875e+06	 1.65662e+06	 2.37055e+06	 1.43748e+06	 2.37055e+06	 1.43748e+06	 
168.56	 3.16338e+06	 1.65668e+06	 3.77801e+06	 1.4375e+06	 3.77801e+06	 1.4375e+06	 
168.57	 2.81444e+06	 1.65675e+06	 2.36352e+06	 1.43751e+06	 2.36352e+06	 1.43751e+06	 
168.58	 3.15106e+06	 1.65683e+06	 3.77975e+06	 1.4375e+06	 3.77975e+06	 1.4375e+06	 
168.59	 2.81016e+06	 1.65691e+06	 2.35666e+06	 1.43748e+06	 2.35666e+06	 1.43748e+06	 
168.6	 3.13875e+06	 1.65701e+06	 3.78155e+06	 1.43744e+06	 3.78155e+06	 1.43744e+06	 
168.61	 2.8059e+06	 1.65711e+06	 2.34912e+06	 1.43738e+06	 2.34912e+06	 1.43738e+06	 
168.62	 3.12644e+06	 1.65722e+06	 3.7831e+06	 1.4373e+06	 3.7831e+06	 1.4373e+06	 
168.63	 2.80164e+06	 1.65734e+06	 2.34122e+06	 1.43721e+06	 2.34122e+06	 1.43721e+06	 
168.64	 3.11412e+06	 1.65747e+06	 3.78452e+06	 1.4371e+06	 3.78452e+06	 1.4371e+06	 
168.65	 2.79737e+06	 1.6576e+06	 2.33329e+06	 1.43698e+06	 2.33329e+06	 1.43698e+06	 
168.66	 3.10177e+06	 1.65773e+06	 3.78592e+06	 1.43685e+06	 3.78592e+06	 1.43685e+06	 
168.67	 2.79307e+06	 1.65786e+06	 2.32546e+06	 1.43671e+06	 2.32546e+06	 1.43671e+06	 
168.68	 3.08937e+06	 1.65799e+06	 3.78735e+06	 1.43657e+06	 3.78735e+06	 1.43657e+06	 
168.69	 2.78874e+06	 1.65811e+06	 2.31775e+06	 1.43643e+06	 2.31775e+06	 1.43643e+06	 
168.7	 3.07698e+06	 1.65823e+06	 3.78865e+06	 1.4363e+06	 3.78865e+06	 1.4363e+06	 
168.71	 2.78435e+06	 1.65834e+06	 2.31021e+06	 1.43616e+06	 2.31021e+06	 1.43616e+06	 
168.72	 3.06442e+06	 1.65844e+06	 3.79023e+06	 1.43604e+06	 3.79023e+06	 1.43604e+06	 
168.73	 2.77992e+06	 1.65853e+06	 2.30284e+06	 1.43593e+06	 2.30284e+06	 1.43593e+06	 
168.74	 3.0519e+06	 1.65861e+06	 3.79167e+06	 1.43583e+06	 3.79167e+06	 1.43583e+06	 
168.75	 2.77539e+06	 1.65868e+06	 2.29564e+06	 1.43575e+06	 2.29564e+06	 1.43575e+06	 
168.76	 3.03924e+06	 1.65874e+06	 3.79321e+06	 1.43568e+06	 3.79321e+06	 1.43568e+06	 
168.77	 2.77079e+06	 1.65878e+06	 2.28862e+06	 1.43564e+06	 2.28862e+06	 1.43564e+06	 
168.78	 3.02652e+06	 1.65882e+06	 3.79477e+06	 1.43561e+06	 3.79477e+06	 1.43561e+06	 
168.79	 2.76612e+06	 1.65884e+06	 2.28174e+06	 1.43561e+06	 2.28174e+06	 1.43561e+06	 
168.8	 3.01372e+06	 1.65884e+06	 3.79634e+06	 1.43563e+06	 3.79634e+06	 1.43563e+06	 
168.81	 2.76136e+06	 1.65883e+06	 2.27447e+06	 1.43568e+06	 2.27447e+06	 1.43568e+06	 
168.82	 3.00084e+06	 1.65881e+06	 3.79792e+06	 1.43575e+06	 3.79792e+06	 1.43575e+06	 
168.83	 2.75653e+06	 1.65877e+06	 2.26733e+06	 1.43584e+06	 2.26733e+06	 1.43584e+06	 
168.84	 2.98789e+06	 1.65872e+06	 3.7995e+06	 1.43596e+06	 3.7995e+06	 1.43596e+06	 
168.85	 2.75163e+06	 1.65865e+06	 2.26031e+06	 1.43611e+06	 2.26031e+06	 1.43611e+06	 
168.86	 2.97488e+06	 1.65856e+06	 3.80105e+06	 1.43628e+06	 3.80105e+06	 1.43628e+06	 
168.87	 2.74666e+06	 1.65846e+06	 2.25338e+06	 1.43648e+06	 2.25338e+06	 1.43648e+06	 
168.88	 2.96182e+06	 1.65835e+06	 3.80257e+06	 1.43671e+06	 3.80257e+06	 1.43671e+06	 
168.89	 2.74165e+06	 1.65821e+06	 2.24653e+06	 1.43697e+06	 2.24653e+06	 1.43697e+06	 
168.9	 2.94872e+06	 1.65807e+06	 3.80405e+06	 1.43725e+06	 3.80405e+06	 1.43725e+06	 
168.91	 2.73661e+06	 1.6579e+06	 2.23975e+06	 1.43756e+06	 2.23975e+06	 1.43756e+06	 
168.92	 2.9356e+06	 1.65772e+06	 3.80549e+06	 1.4379e+06	 3.80549e+06	 1.4379e+06	 
168.93	 2.73156e+06	 1.65753e+06	 2.23302e+06	 1.43827e+06	 2.23302e+06	 1.43827e+06	 
168.94	 2.92248e+06	 1.65731e+06	 3.80687e+06	 1.43866e+06	 3.80687e+06	 1.43866e+06	 
168.95	 2.72651e+06	 1.65708e+06	 2.22633e+06	 1.43908e+06	 2.22633e+06	 1.43908e+06	 
168.96	 2.90937e+06	 1.65683e+06	 3.80819e+06	 1.43953e+06	 3.80819e+06	 1.43953e+06	 
168.97	 2.72148e+06	 1.65657e+06	 2.21968e+06	 1.43999e+06	 2.21968e+06	 1.43999e+06	 
168.98	 2.89629e+06	 1.65628e+06	 3.80945e+06	 1.44048e+06	 3.80945e+06	 1.44048e+06	 
168.99	 2.71648e+06	 1.65598e+06	 2.21307e+06	 1.44098e+06	 2.21307e+06	 1.44098e+06	 
169	 2.88325e+06	 1.65565e+06	 3.81065e+06	 1.44149e+06	 3.81065e+06	 1.44149e+06	 
169.01	 2.71153e+06	 1.6553e+06	 2.20649e+06	 1.44202e+06	 2.20649e+06	 1.44202e+06	 
169.02	 2.87025e+06	 1.65494e+06	 3.8118e+06	 1.44256e+06	 3.8118e+06	 1.44256e+06	 
169.03	 2.70661e+06	 1.65455e+06	 2.20248e+06	 1.44311e+06	 2.20248e+06	 1.44311e+06	 
169.04	 2.85732e+06	 1.65414e+06	 3.81279e+06	 1.44366e+06	 3.81279e+06	 1.44366e+06	 
169.05	 2.70174e+06	 1.65371e+06	 2.20457e+06	 1.44422e+06	 2.20457e+06	 1.44422e+06	 
169.06	 2.84445e+06	 1.65325e+06	 3.81345e+06	 1.44479e+06	 3.81345e+06	 1.44479e+06	 
169.07	 2.69692e+06	 1.65278e+06	 2.20663e+06	 1.44537e+06	 2.20663e+06	 1.44537e+06	 
169.08	 2.8316e+06	 1.65228e+06	 3.81403e+06	 1.44594e+06	 3.81403e+06	 1.44594e+06	 
169.09	 2.69215e+06	 1.65175e+06	 2.20867e+06	 1.44653e+06	 2.20867e+06	 1.44653e+06	 
169.1	 2.81882e+06	 1.6512e+06	 3.81454e+06	 1.44711e+06	 3.81454e+06	 1.44711e+06	 
169.11	 2.68742e+06	 1.65063e+06	 2.21071e+06	 1.44771e+06	 2.21071e+06	 1.44771e+06	 
169.12	 2.80607e+06	 1.65004e+06	 3.81505e+06	 1.4483e+06	 3.81505e+06	 1.4483e+06	 
169.13	 2.68272e+06	 1.64942e+06	 2.21273e+06	 1.4489e+06	 2.21273e+06	 1.4489e+06	 
169.14	 2.79334e+06	 1.64879e+06	 3.81561e+06	 1.44951e+06	 3.81561e+06	 1.44951e+06	 
169.15	 2.67806e+06	 1.64813e+06	 2.21475e+06	 1.45011e+06	 2.21475e+06	 1.45011e+06	 
169.16	 2.78064e+06	 1.64745e+06	 3.81622e+06	 1.45072e+06	 3.81622e+06	 1.45072e+06	 
169.17	 2.67342e+06	 1.64675e+06	 2.21676e+06	 1.45133e+06	 2.21676e+06	 1.45133e+06	 
169.18	 2.76796e+06	 1.64603e+06	 3.81692e+06	 1.45195e+06	 3.81692e+06	 1.45195e+06	 
169.19	 2.6688e+06	 1.64529e+06	 2.21876e+06	 1.45256e+06	 2.21876e+06	 1.45256e+06	 
169.2	 2.75531e+06	 1.64454e+06	 3.81771e+06	 1.45318e+06	 3.81771e+06	 1.45318e+06	 
169.21	 2.66421e+06	 1.64377e+06	 2.22076e+06	 1.45379e+06	 2.22076e+06	 1.45379e+06	 
169.22	 2.74266e+06	 1.64299e+06	 3.81861e+06	 1.4544e+06	 3.81861e+06	 1.4544e+06	 
169.23	 2.65963e+06	 1.6422e+06	 2.22276e+06	 1.45502e+06	 2.22276e+06	 1.45502e+06	 
169.24	 2.73004e+06	 1.6414e+06	 3.81962e+06	 1.45562e+06	 3.81962e+06	 1.45562e+06	 
169.25	 2.65508e+06	 1.64059e+06	 2.22476e+06	 1.45623e+06	 2.22476e+06	 1.45623e+06	 
169.26	 2.71742e+06	 1.63977e+06	 3.82073e+06	 1.45683e+06	 3.82073e+06	 1.45683e+06	 
169.27	 2.65054e+06	 1.63895e+06	 2.22675e+06	 1.45743e+06	 2.22675e+06	 1.45743e+06	 
169.28	 2.70482e+06	 1.63813e+06	 3.82196e+06	 1.45802e+06	 3.82196e+06	 1.45802e+06	 
169.29	 2.64602e+06	 1.6373e+06	 2.22874e+06	 1.4586e+06	 2.22874e+06	 1.4586e+06	 
169.3	 2.69223e+06	 1.63648e+06	 3.82328e+06	 1.45918e+06	 3.82328e+06	 1.45918e+06	 
169.31	 2.64152e+06	 1.63566e+06	 2.23071e+06	 1.45976e+06	 2.23071e+06	 1.45976e+06	 
169.32	 2.67964e+06	 1.63484e+06	 3.82469e+06	 1.46033e+06	 3.82469e+06	 1.46033e+06	 
169.33	 2.63703e+06	 1.63404e+06	 2.23267e+06	 1.46089e+06	 2.23267e+06	 1.46089e+06	 
169.34	 2.66707e+06	 1.63324e+06	 3.82618e+06	 1.46144e+06	 3.82618e+06	 1.46144e+06	 
169.35	 2.63255e+06	 1.63245e+06	 2.23461e+06	 1.46199e+06	 2.23461e+06	 1.46199e+06	 
169.36	 2.6545e+06	 1.63167e+06	 3.82772e+06	 1.46254e+06	 3.82772e+06	 1.46254e+06	 
169.37	 2.62809e+06	 1.63091e+06	 2.23653e+06	 1.46307e+06	 2.23653e+06	 1.46307e+06	 
169.38	 2.64195e+06	 1.63016e+06	 3.82929e+06	 1.4636e+06	 3.82929e+06	 1.4636e+06	 
169.39	 2.62364e+06	 1.62943e+06	 2.23841e+06	 1.46412e+06	 2.23841e+06	 1.46412e+06	 
169.4	 2.6294e+06	 1.62871e+06	 3.83089e+06	 1.46463e+06	 3.83089e+06	 1.46463e+06	 
169.41	 2.6192e+06	 1.62801e+06	 2.24026e+06	 1.46513e+06	 2.24026e+06	 1.46513e+06	 
169.42	 2.61686e+06	 1.62733e+06	 3.83248e+06	 1.46562e+06	 3.83248e+06	 1.46562e+06	 
169.43	 2.61478e+06	 1.62666e+06	 2.24206e+06	 1.4661e+06	 2.24206e+06	 1.4661e+06	 
169.44	 2.60433e+06	 1.62602e+06	 3.83404e+06	 1.46657e+06	 3.83404e+06	 1.46657e+06	 
169.45	 2.61037e+06	 1.62539e+06	 2.24382e+06	 1.46702e+06	 2.24382e+06	 1.46702e+06	 
169.46	 2.59183e+06	 1.62477e+06	 3.83557e+06	 1.46746e+06	 3.83557e+06	 1.46746e+06	 
169.47	 2.60598e+06	 1.62418e+06	 2.24554e+06	 1.46789e+06	 2.24554e+06	 1.46789e+06	 
169.48	 2.57934e+06	 1.6236e+06	 3.83704e+06	 1.46831e+06	 3.83704e+06	 1.46831e+06	 
169.49	 2.60162e+06	 1.62304e+06	 2.2472e+06	 1.46872e+06	 2.2472e+06	 1.46872e+06	 
169.5	 2.56687e+06	 1.6225e+06	 3.83844e+06	 1.46912e+06	 3.83844e+06	 1.46912e+06	 
169.51	 2.59728e+06	 1.62198e+06	 2.24882e+06	 1.4695e+06	 2.24882e+06	 1.4695e+06	 
169.52	 2.55444e+06	 1.62147e+06	 3.83976e+06	 1.46988e+06	 3.83976e+06	 1.46988e+06	 
169.53	 2.59298e+06	 1.62097e+06	 2.25038e+06	 1.47026e+06	 2.25038e+06	 1.47026e+06	 
169.54	 2.54206e+06	 1.6205e+06	 3.841e+06	 1.47063e+06	 3.841e+06	 1.47063e+06	 
169.55	 2.58873e+06	 1.62004e+06	 2.25188e+06	 1.47099e+06	 2.25188e+06	 1.47099e+06	 
169.56	 2.52972e+06	 1.61959e+06	 3.84215e+06	 1.47135e+06	 3.84215e+06	 1.47135e+06	 
169.57	 2.58453e+06	 1.61916e+06	 2.25333e+06	 1.4717e+06	 2.25333e+06	 1.4717e+06	 
169.58	 2.51745e+06	 1.61875e+06	 3.8432e+06	 1.47205e+06	 3.8432e+06	 1.47205e+06	 
169.59	 2.58039e+06	 1.61835e+06	 2.25473e+06	 1.4724e+06	 2.25473e+06	 1.4724e+06	 
169.6	 2.50526e+06	 1.61797e+06	 3.84415e+06	 1.47275e+06	 3.84415e+06	 1.47275e+06	 
169.61	 2.57633e+06	 1.6176e+06	 2.25607e+06	 1.4731e+06	 2.25607e+06	 1.4731e+06	 
169.62	 2.49315e+06	 1.61725e+06	 3.845e+06	 1.47344e+06	 3.845e+06	 1.47344e+06	 
169.63	 2.57236e+06	 1.61692e+06	 2.25735e+06	 1.47379e+06	 2.25735e+06	 1.47379e+06	 
169.64	 2.48114e+06	 1.6166e+06	 3.84575e+06	 1.47413e+06	 3.84575e+06	 1.47413e+06	 
169.65	 2.5685e+06	 1.61629e+06	 2.25858e+06	 1.47446e+06	 2.25858e+06	 1.47446e+06	 
169.66	 2.46925e+06	 1.616e+06	 3.8464e+06	 1.4748e+06	 3.8464e+06	 1.4748e+06	 
169.67	 2.56474e+06	 1.61573e+06	 2.25975e+06	 1.47513e+06	 2.25975e+06	 1.47513e+06	 
169.68	 2.45748e+06	 1.61547e+06	 3.84694e+06	 1.47546e+06	 3.84694e+06	 1.47546e+06	 
169.69	 2.56111e+06	 1.61522e+06	 2.26087e+06	 1.47578e+06	 2.26087e+06	 1.47578e+06	 
169.7	 2.44585e+06	 1.615e+06	 3.84739e+06	 1.4761e+06	 3.84739e+06	 1.4761e+06	 
169.71	 2.55761e+06	 1.61478e+06	 2.26194e+06	 1.47641e+06	 2.26194e+06	 1.47641e+06	 
169.72	 2.43437e+06	 1.61459e+06	 3.84774e+06	 1.47672e+06	 3.84774e+06	 1.47672e+06	 
169.73	 2.55425e+06	 1.6144e+06	 2.26295e+06	 1.47701e+06	 2.26295e+06	 1.47701e+06	 
169.74	 2.42303e+06	 1.61424e+06	 3.84801e+06	 1.4773e+06	 3.84801e+06	 1.4773e+06	 
169.75	 2.55104e+06	 1.61409e+06	 2.26391e+06	 1.47757e+06	 2.26391e+06	 1.47757e+06	 
169.76	 2.41185e+06	 1.61395e+06	 3.84819e+06	 1.47783e+06	 3.84819e+06	 1.47783e+06	 
169.77	 2.54798e+06	 1.61383e+06	 2.26482e+06	 1.47809e+06	 2.26482e+06	 1.47809e+06	 
169.78	 2.40084e+06	 1.61373e+06	 3.84829e+06	 1.47832e+06	 3.84829e+06	 1.47832e+06	 
169.79	 2.54507e+06	 1.61364e+06	 2.26568e+06	 1.47855e+06	 2.26568e+06	 1.47855e+06	 
169.8	 2.38998e+06	 1.61357e+06	 3.84832e+06	 1.47875e+06	 3.84832e+06	 1.47875e+06	 
169.81	 2.54231e+06	 1.61351e+06	 2.26647e+06	 1.47895e+06	 2.26647e+06	 1.47895e+06	 
169.82	 2.37927e+06	 1.61347e+06	 3.84823e+06	 1.47912e+06	 3.84823e+06	 1.47912e+06	 
169.83	 2.5397e+06	 1.61345e+06	 2.26718e+06	 1.47928e+06	 2.26718e+06	 1.47928e+06	 
169.84	 2.36871e+06	 1.61344e+06	 3.84796e+06	 1.47942e+06	 3.84796e+06	 1.47942e+06	 
169.85	 2.53722e+06	 1.61344e+06	 2.26777e+06	 1.47954e+06	 2.26777e+06	 1.47954e+06	 
169.86	 2.3583e+06	 1.61347e+06	 3.84743e+06	 1.47964e+06	 3.84743e+06	 1.47964e+06	 
169.87	 2.53487e+06	 1.61351e+06	 2.26823e+06	 1.47972e+06	 2.26823e+06	 1.47972e+06	 
169.88	 2.34802e+06	 1.61356e+06	 3.8466e+06	 1.47978e+06	 3.8466e+06	 1.47978e+06	 
169.89	 2.53264e+06	 1.61364e+06	 2.26857e+06	 1.47982e+06	 2.26857e+06	 1.47982e+06	 
169.9	 2.33786e+06	 1.61373e+06	 3.84548e+06	 1.47982e+06	 3.84548e+06	 1.47982e+06	 
169.91	 2.53052e+06	 1.61383e+06	 2.26883e+06	 1.47979e+06	 2.26883e+06	 1.47979e+06	 
169.92	 2.32782e+06	 1.61396e+06	 3.84413e+06	 1.47972e+06	 3.84413e+06	 1.47972e+06	 
169.93	 2.52851e+06	 1.6141e+06	 2.26901e+06	 1.4796e+06	 2.26901e+06	 1.4796e+06	 
169.94	 2.31787e+06	 1.61426e+06	 3.84258e+06	 1.47943e+06	 3.84258e+06	 1.47943e+06	 
169.95	 2.52658e+06	 1.61445e+06	 2.26915e+06	 1.4792e+06	 2.26915e+06	 1.4792e+06	 
169.96	 2.30802e+06	 1.61465e+06	 3.84089e+06	 1.47892e+06	 3.84089e+06	 1.47892e+06	 
169.97	 2.52474e+06	 1.61486e+06	 2.26924e+06	 1.47857e+06	 2.26924e+06	 1.47857e+06	 
169.98	 2.29825e+06	 1.6151e+06	 3.8391e+06	 1.47815e+06	 3.8391e+06	 1.47815e+06	 
169.99	 2.52296e+06	 1.61536e+06	 2.26929e+06	 1.47767e+06	 2.26929e+06	 1.47767e+06	 
170	 2.28855e+06	 1.61565e+06	 3.83723e+06	 1.47713e+06	 3.83723e+06	 1.47713e+06	 
170.01	 2.52125e+06	 1.61595e+06	 2.26931e+06	 1.47653e+06	 2.26931e+06	 1.47653e+06	 
170.02	 2.27891e+06	 1.61627e+06	 3.83532e+06	 1.47588e+06	 3.83532e+06	 1.47588e+06	 
170.03	 2.51958e+06	 1.61661e+06	 2.2693e+06	 1.47517e+06	 2.2693e+06	 1.47517e+06	 
170.04	 2.26933e+06	 1.61698e+06	 3.83338e+06	 1.47441e+06	 3.83338e+06	 1.47441e+06	 
170.05	 2.51796e+06	 1.61737e+06	 2.26926e+06	 1.47361e+06	 2.26926e+06	 1.47361e+06	 
170.06	 2.25979e+06	 1.61778e+06	 3.83143e+06	 1.47276e+06	 3.83143e+06	 1.47276e+06	 
170.07	 2.51638e+06	 1.61821e+06	 2.2692e+06	 1.47187e+06	 2.2692e+06	 1.47187e+06	 
170.08	 2.25028e+06	 1.61866e+06	 3.82948e+06	 1.47095e+06	 3.82948e+06	 1.47095e+06	 
170.09	 2.51483e+06	 1.61913e+06	 2.26911e+06	 1.46999e+06	 2.26911e+06	 1.46999e+06	 
170.1	 2.24081e+06	 1.61963e+06	 3.82755e+06	 1.469e+06	 3.82755e+06	 1.469e+06	 
170.11	 2.51402e+06	 1.62014e+06	 2.26898e+06	 1.46798e+06	 2.26898e+06	 1.46798e+06	 
170.12	 2.23667e+06	 1.62067e+06	 3.82537e+06	 1.46693e+06	 3.82537e+06	 1.46693e+06	 
170.13	 2.51309e+06	 1.62123e+06	 2.26882e+06	 1.46585e+06	 2.26882e+06	 1.46585e+06	 
170.14	 2.22435e+06	 1.6218e+06	 3.82351e+06	 1.46475e+06	 3.82351e+06	 1.46475e+06	 
170.15	 2.51338e+06	 1.62239e+06	 2.26864e+06	 1.46363e+06	 2.26864e+06	 1.46363e+06	 
170.16	 2.21888e+06	 1.623e+06	 3.82151e+06	 1.46248e+06	 3.82151e+06	 1.46248e+06	 
170.17	 2.51257e+06	 1.62362e+06	 2.26845e+06	 1.4613e+06	 2.26845e+06	 1.4613e+06	 
170.18	 2.21036e+06	 1.62426e+06	 3.81956e+06	 1.4601e+06	 3.81956e+06	 1.4601e+06	 
170.19	 2.51196e+06	 1.62491e+06	 2.26826e+06	 1.45888e+06	 2.26826e+06	 1.45888e+06	 
170.2	 2.2022e+06	 1.62557e+06	 3.81771e+06	 1.45764e+06	 3.81771e+06	 1.45764e+06	 
170.21	 2.51144e+06	 1.62624e+06	 2.26804e+06	 1.45637e+06	 2.26804e+06	 1.45637e+06	 
170.22	 2.19412e+06	 1.62693e+06	 3.8159e+06	 1.45508e+06	 3.8159e+06	 1.45508e+06	 
170.23	 2.51085e+06	 1.62762e+06	 2.26781e+06	 1.45376e+06	 2.26781e+06	 1.45376e+06	 
170.24	 2.18599e+06	 1.62831e+06	 3.81413e+06	 1.45243e+06	 3.81413e+06	 1.45243e+06	 
170.25	 2.51023e+06	 1.62901e+06	 2.26755e+06	 1.45107e+06	 2.26755e+06	 1.45107e+06	 
170.26	 2.17783e+06	 1.62972e+06	 3.8124e+06	 1.4497e+06	 3.8124e+06	 1.4497e+06	 
170.27	 2.50958e+06	 1.63042e+06	 2.26727e+06	 1.44831e+06	 2.26727e+06	 1.44831e+06	 
170.28	 2.16963e+06	 1.63113e+06	 3.81068e+06	 1.4469e+06	 3.81068e+06	 1.4469e+06	 
170.29	 2.5089e+06	 1.63183e+06	 2.26696e+06	 1.44548e+06	 2.26696e+06	 1.44548e+06	 
170.3	 2.16139e+06	 1.63253e+06	 3.80896e+06	 1.44405e+06	 3.80896e+06	 1.44405e+06	 
170.31	 2.50818e+06	 1.63323e+06	 2.26661e+06	 1.44262e+06	 2.26661e+06	 1.44262e+06	 
170.32	 2.15312e+06	 1.63391e+06	 3.80722e+06	 1.44118e+06	 3.80722e+06	 1.44118e+06	 
170.33	 2.50743e+06	 1.6346e+06	 2.26622e+06	 1.43974e+06	 2.26622e+06	 1.43974e+06	 
170.34	 2.14481e+06	 1.63528e+06	 3.80544e+06	 1.4383e+06	 3.80544e+06	 1.4383e+06	 
170.35	 2.50664e+06	 1.63595e+06	 2.26578e+06	 1.43687e+06	 2.26578e+06	 1.43687e+06	 
170.36	 2.13646e+06	 1.63662e+06	 3.8036e+06	 1.43545e+06	 3.8036e+06	 1.43545e+06	 
170.37	 2.50582e+06	 1.63729e+06	 2.2653e+06	 1.43404e+06	 2.2653e+06	 1.43404e+06	 
170.38	 2.12808e+06	 1.63796e+06	 3.8017e+06	 1.43265e+06	 3.8017e+06	 1.43265e+06	 
170.39	 2.50496e+06	 1.63864e+06	 2.26478e+06	 1.43127e+06	 2.26478e+06	 1.43127e+06	 
170.4	 2.11968e+06	 1.63934e+06	 3.79974e+06	 1.42991e+06	 3.79974e+06	 1.42991e+06	 
170.41	 2.50407e+06	 1.64005e+06	 2.26422e+06	 1.42857e+06	 2.26422e+06	 1.42857e+06	 
170.42	 2.11126e+06	 1.64079e+06	 3.79773e+06	 1.42726e+06	 3.79773e+06	 1.42726e+06	 
170.43	 2.50316e+06	 1.64154e+06	 2.26362e+06	 1.42597e+06	 2.26362e+06	 1.42597e+06	 
170.44	 2.10282e+06	 1.64233e+06	 3.79567e+06	 1.42471e+06	 3.79567e+06	 1.42471e+06	 
170.45	 2.50223e+06	 1.64314e+06	 2.263e+06	 1.42348e+06	 2.263e+06	 1.42348e+06	 
170.46	 2.09439e+06	 1.64397e+06	 3.7936e+06	 1.42228e+06	 3.7936e+06	 1.42228e+06	 
170.47	 2.5013e+06	 1.64482e+06	 2.26235e+06	 1.42111e+06	 2.26235e+06	 1.42111e+06	 
170.48	 2.08596e+06	 1.64569e+06	 3.79152e+06	 1.41998e+06	 3.79152e+06	 1.41998e+06	 
170.49	 2.50036e+06	 1.64656e+06	 2.26168e+06	 1.41889e+06	 2.26168e+06	 1.41889e+06	 
170.5	 2.07756e+06	 1.64743e+06	 3.78944e+06	 1.41783e+06	 3.78944e+06	 1.41783e+06	 
170.51	 2.49944e+06	 1.64829e+06	 2.261e+06	 1.41682e+06	 2.261e+06	 1.41682e+06	 
170.52	 2.06918e+06	 1.64913e+06	 3.7874e+06	 1.41585e+06	 3.7874e+06	 1.41585e+06	 
170.53	 2.49852e+06	 1.64996e+06	 2.2603e+06	 1.41492e+06	 2.2603e+06	 1.41492e+06	 
170.54	 2.06084e+06	 1.65075e+06	 3.78539e+06	 1.41404e+06	 3.78539e+06	 1.41404e+06	 
170.55	 2.49763e+06	 1.65151e+06	 2.25958e+06	 1.4132e+06	 2.25958e+06	 1.4132e+06	 
170.56	 2.05254e+06	 1.65223e+06	 3.78342e+06	 1.41242e+06	 3.78342e+06	 1.41242e+06	 
170.57	 2.49676e+06	 1.65292e+06	 2.25885e+06	 1.41168e+06	 2.25885e+06	 1.41168e+06	 
170.58	 2.04428e+06	 1.65355e+06	 3.78151e+06	 1.41099e+06	 3.78151e+06	 1.41099e+06	 
170.59	 2.49592e+06	 1.65415e+06	 2.25811e+06	 1.41035e+06	 2.25811e+06	 1.41035e+06	 
170.6	 2.03608e+06	 1.6547e+06	 3.77966e+06	 1.40976e+06	 3.77966e+06	 1.40976e+06	 
170.61	 2.4951e+06	 1.6552e+06	 2.25735e+06	 1.40921e+06	 2.25735e+06	 1.40921e+06	 
170.62	 2.02792e+06	 1.65565e+06	 3.77786e+06	 1.40872e+06	 3.77786e+06	 1.40872e+06	 
170.63	 2.49431e+06	 1.65606e+06	 2.25658e+06	 1.40827e+06	 2.25658e+06	 1.40827e+06	 
170.64	 2.01982e+06	 1.65642e+06	 3.77614e+06	 1.40787e+06	 3.77614e+06	 1.40787e+06	 
170.65	 2.49354e+06	 1.65674e+06	 2.25579e+06	 1.40751e+06	 2.25579e+06	 1.40751e+06	 
170.66	 2.01177e+06	 1.65701e+06	 3.7745e+06	 1.4072e+06	 3.7745e+06	 1.4072e+06	 
170.67	 2.49281e+06	 1.65725e+06	 2.25499e+06	 1.40694e+06	 2.25499e+06	 1.40694e+06	 
170.68	 2.00378e+06	 1.65743e+06	 3.77294e+06	 1.40671e+06	 3.77294e+06	 1.40671e+06	 
170.69	 2.49211e+06	 1.65758e+06	 2.25419e+06	 1.40652e+06	 2.25419e+06	 1.40652e+06	 
170.7	 1.99585e+06	 1.65769e+06	 3.77148e+06	 1.40638e+06	 3.77148e+06	 1.40638e+06	 
170.71	 2.49145e+06	 1.65776e+06	 2.25338e+06	 1.40627e+06	 2.25338e+06	 1.40627e+06	 
170.72	 1.988e+06	 1.6578e+06	 3.77013e+06	 1.4062e+06	 3.77013e+06	 1.4062e+06	 
170.73	 2.49083e+06	 1.65779e+06	 2.25256e+06	 1.40616e+06	 2.25256e+06	 1.40616e+06	 
170.74	 1.98023e+06	 1.65776e+06	 3.7689e+06	 1.40616e+06	 3.7689e+06	 1.40616e+06	 
